policy_id,age,gender,region,policy_tenure_months,vehicle_age_years,vehicle_type,annual_premium,num_prev_claims,driving_experience_years,credit_score,annual_mileage_km,has_anti_theft,occupation,marital_status,claim,claim_amount,claim_age
P109564,46,Male,West,87,0,Sedan,9623.67,1,25.0,617.0,10889.0,No,Employed,Single,1,28125.73,47.0
P109565,51,Male,South,224,9,Sedan,19726.82,0,32.0,517.0,10099.0,No,Self-employed,Married,1,37605.69,52.0
P109566,50,Male,South,204,3,Sedan,8839.61,0,32.0,632.0,15633.0,No,Employed,Single,0,0.0,
P109567,58,Female,West,180,12,Sedan,10660.72,1,41.0,614.0,13452.0,No,Employed,Single,1,52648.01,58.0
P109568,58,Female,East,212,13,Motorcycle,13318.52,1,41.0,558.0,16656.0,No,Unemployed,Married,1,37337.79,59.0
P109569,40,Female,South,111,18,Motorcycle,6067.8,0,22.0,663.0,9393.0,No,Employed,Married,1,31368.43,41.0
P109570,24,Male,West,191,4,Truck,12803.45,0,5.0,515.0,17639.0,No,Unemployed,Single,1,52204.5,25.0
P109571,20,Female,East,173,10,Motorcycle,9624.55,0,0.0,677.0,16457.0,No,Employed,Married,1,29973.23,21.0
P109572,75,Male,South,140,7,Sedan,21052.53,0,58.0,648.0,10785.0,Yes,Self-employed,Single,0,0.0,
P109573,49,Male,North,136,0,SUV,11035.85,0,28.0,611.0,8669.0,No,Employed,Married,0,0.0,
P109574,48,Female,North,22,4,SUV,7978.19,0,31.0,570.0,14974.0,No,Self-employed,Single,1,48662.63,49.0
P109575,35,Male,North,91,20,Sedan,13391.51,3,16.0,548.0,4070.0,No,Unemployed,Single,0,0.0,
P109576,60,Male,East,169,17,Sedan,12421.87,2,44.0,712.0,9925.0,Yes,Employed,Single,1,42380.2,60.0
P109577,24,Female,South,116,12,Motorcycle,15244.46,0,7.0,629.0,13377.0,Yes,Unemployed,Married,0,0.0,
P109578,58,Female,West,41,4,SUV,8547.27,0,41.0,532.0,11251.0,No,Employed,Single,1,38693.34,59.0
P109579,18,Male,South,81,6,Truck,18138.57,0,2.0,649.0,6644.0,No,Employed,Married,0,0.0,
P109580,78,Male,North,123,11,Truck,13473.58,1,59.0,631.0,12452.0,No,Unemployed,Married,1,76763.92,79.0
P109581,31,Male,North,57,1,Sedan,9084.88,0,12.0,749.0,7006.0,No,Employed,Single,1,42327.23,32.0
P109582,69,Male,East,160,12,Sedan,12468.98,0,53.0,621.0,13304.0,No,Unemployed,Married,1,37570.04,70.0
P109583,49,Male,West,127,13,Truck,14557.79,0,32.0,719.0,10043.0,Yes,Employed,Married,1,54685.91,49.0
P109584,23,Male,East,225,5,SUV,13983.56,0,7.0,635.0,11308.0,Yes,Self-employed,Married,1,17330.67,24.0
P109585,56,Female,West,95,15,Truck,7150.18,1,38.0,567.0,7890.0,No,Self-employed,Married,1,62888.26,57.0
P109586,27,Male,South,55,9,Sedan,4263.39,0,6.0,683.0,15869.0,No,Employed,Single,1,31203.13,28.0
P109587,24,Male,East,6,10,Motorcycle,6554.11,0,8.0,735.0,11270.0,No,Unemployed,Single,1,17876.77,24.0
P109588,43,Male,East,167,0,Truck,12870.23,0,22.0,713.0,8310.0,No,Employed,Married,1,36611.65,44.0
P109589,51,Male,East,9,14,Sedan,13517.8,0,31.0,672.0,11396.0,Yes,Unemployed,Married,1,32620.2,52.0
P109590,47,Male,North,234,15,Sedan,2000.0,0,28.0,720.0,20674.0,Yes,Employed,Single,1,37690.88,48.0
P109591,53,Female,North,32,9,Sedan,13133.85,2,36.0,662.0,13674.0,Yes,Employed,Married,0,0.0,
P109592,38,Female,West,164,9,Sedan,9035.79,0,21.0,656.0,17379.0,No,Employed,Married,0,0.0,
P109593,79,Male,South,128,2,SUV,7132.01,0,60.0,547.0,3942.0,No,Unemployed,Single,1,68630.13,80.0
P109594,77,Female,East,16,10,Sedan,9510.05,0,60.0,665.0,11013.0,Yes,Employed,Married,1,39284.95,77.0
P109595,34,Male,North,140,10,Motorcycle,12223.92,1,16.0,756.0,7000.0,No,Self-employed,Married,0,0.0,
P109596,50,Female,East,41,15,Motorcycle,11628.47,0,,535.0,9403.0,Yes,Employed,Single,0,0.0,
P109597,27,Male,West,195,5,Truck,3047.24,1,8.0,558.0,8167.0,Yes,Employed,Married,1,73517.42,27.0
P109598,68,Female,West,186,8,Sedan,17803.16,1,50.0,627.0,18447.0,No,Unemployed,Single,1,47459.13,69.0
P109599,80,Male,South,219,0,Sedan,14585.15,0,60.0,555.0,15585.0,Yes,Employed,Married,1,21507.93,80.0
P109600,64,Female,West,219,5,Truck,12607.74,0,43.0,698.0,8223.0,No,Unemployed,Single,1,60827.47,64.0
P109601,59,Female,East,137,17,Motorcycle,5173.01,0,38.0,529.0,9677.0,No,Employed,Married,1,23695.31,59.0
P109602,68,Male,South,125,12,Sedan,8704.0,0,50.0,698.0,13814.0,No,Employed,Single,1,54475.1,69.0
P109603,29,Male,South,17,1,Sedan,11733.35,0,8.0,720.0,16453.0,No,Retired,Married,1,21618.34,29.0
P109604,73,Male,North,110,18,Sedan,15096.29,0,57.0,696.0,17205.0,No,Employed,Married,1,47159.37,73.0
P109605,33,Female,East,133,1,Truck,16321.12,1,14.0,651.0,15176.0,Yes,Employed,Married,1,49997.66,34.0
P109606,58,Male,West,26,3,Truck,22009.4,0,38.0,687.0,21071.0,Yes,Employed,Married,1,60024.73,58.0
P109607,49,Female,North,213,3,Sedan,12601.44,1,33.0,569.0,14134.0,No,Employed,Single,1,26095.23,49.0
P109608,32,Female,East,129,9,SUV,9386.82,0,14.0,668.0,9776.0,Yes,Employed,Married,0,0.0,
P109609,79,Male,East,1,16,Sedan,15001.42,0,59.0,607.0,7926.0,No,Unemployed,Married,1,45220.64,80.0
P109610,44,Male,South,35,15,Truck,8042.11,0,25.0,712.0,6602.0,Yes,Employed,Married,0,0.0,
P109611,45,Female,South,9,20,Truck,13428.92,0,25.0,700.0,5951.0,No,Employed,Married,1,62627.71,45.0
P109612,34,Female,East,87,7,Truck,20591.1,0,14.0,593.0,15373.0,No,Employed,Single,1,34635.06,34.0
P109613,63,Female,North,38,5,SUV,10774.17,0,45.0,675.0,19954.0,Yes,Unemployed,Married,0,0.0,
P109614,76,Male,South,233,1,Sedan,9471.53,0,60.0,678.0,12524.0,No,Unemployed,Single,1,51369.12,77.0
P109615,67,Male,South,4,14,Truck,6442.63,1,47.0,617.0,21140.0,No,Self-employed,Single,1,58203.01,68.0
P109616,75,Female,East,52,10,Motorcycle,12585.47,0,59.0,652.0,12138.0,Yes,Retired,Single,1,27908.61,76.0
P109617,19,Female,East,147,20,SUV,6010.01,1,0.0,686.0,15034.0,No,Employed,Married,1,29567.33,20.0
P109618,80,Female,South,229,15,Sedan,7588.18,0,60.0,618.0,4088.0,Yes,Unemployed,Single,1,43193.74,80.0
P109619,53,Male,North,5,3,Sedan,6611.38,0,34.0,588.0,16061.0,Yes,Unemployed,Married,0,0.0,
P109620,67,Male,South,220,10,Sedan,16202.48,0,49.0,666.0,8814.0,Yes,Unemployed,Single,1,14837.97,67.0
P109621,24,Male,East,238,13,Sedan,11354.45,0,4.0,754.0,16153.0,No,Employed,Single,1,10808.49,25.0
P109622,30,Female,South,106,7,Sedan,17455.08,0,12.0,639.0,18416.0,No,Unemployed,Married,1,35186.1,30.0
P109623,32,Male,East,48,5,Sedan,12865.06,0,11.0,,13524.0,No,Employed,Married,1,35975.52,32.0
P109624,42,Female,South,87,20,Motorcycle,10190.53,0,21.0,595.0,14166.0,Yes,Employed,Married,1,41347.64,42.0
P109625,40,Female,East,191,18,SUV,14477.48,0,24.0,731.0,12593.0,Yes,Employed,Single,1,39106.66,40.0
P109626,77,Male,East,38,3,Sedan,14566.71,0,57.0,711.0,15198.0,No,Self-employed,Married,1,44714.92,78.0
P109627,39,Male,North,52,3,Sedan,16794.42,0,20.0,640.0,21366.0,No,Employed,Single,1,26674.87,39.0
P109628,80,Female,East,87,5,Motorcycle,8467.48,0,60.0,595.0,12057.0,Yes,Employed,Married,1,26263.9,81.0
P109629,43,Male,South,46,10,SUV,12063.6,0,27.0,594.0,12824.0,Yes,Employed,Single,1,53277.04,44.0
P109630,50,Male,East,210,0,Motorcycle,7364.05,1,32.0,590.0,3108.0,No,Employed,Single,0,0.0,
P109631,28,Male,West,93,1,Truck,12973.12,0,12.0,615.0,14110.0,Yes,Employed,Married,1,60719.02,28.0
P109632,27,Female,South,220,8,Sedan,2000.0,0,8.0,611.0,8094.0,Yes,Self-employed,Single,0,0.0,
P109633,42,Female,North,137,15,Motorcycle,8028.2,1,21.0,598.0,11011.0,No,Self-employed,Married,1,31204.95,43.0
P109634,54,Female,South,231,5,SUV,8965.7,0,36.0,728.0,14387.0,Yes,Retired,Married,1,28999.96,55.0
P109635,65,Female,North,50,8,SUV,11921.36,1,47.0,761.0,3920.0,No,Unemployed,Single,1,41156.58,65.0
P109636,60,Female,West,202,18,Truck,16108.96,0,42.0,574.0,14328.0,No,Employed,Married,1,69894.24,61.0
P109637,70,Female,North,66,4,Truck,5031.98,1,53.0,610.0,13256.0,Yes,Employed,Single,1,52751.66,70.0
P109638,55,Female,East,205,20,Truck,15403.55,1,34.0,584.0,15516.0,No,Employed,Married,1,67541.36,55.0
P109639,58,Male,West,38,9,Truck,13345.89,0,37.0,672.0,8808.0,No,Employed,Married,0,0.0,
P109640,62,Male,West,155,6,SUV,13656.83,0,45.0,626.0,17563.0,No,Retired,Married,1,44772.95,63.0
P109641,41,Female,North,105,1,SUV,10888.08,0,23.0,578.0,13524.0,Yes,Employed,Single,1,41330.87,42.0
P109642,57,Female,South,148,19,Motorcycle,14880.31,0,40.0,766.0,8448.0,No,Self-employed,Single,0,0.0,
P109643,63,Male,North,232,3,SUV,11260.12,0,,684.0,5153.0,No,Self-employed,Married,1,34658.41,63.0
P109644,73,Female,North,190,7,Sedan,8434.21,0,54.0,581.0,9293.0,No,Retired,Married,1,45352.14,74.0
P109645,50,Male,West,202,2,SUV,11201.54,0,32.0,755.0,16354.0,No,Retired,Single,1,25092.28,50.0
P109646,34,Male,East,16,1,Sedan,12451.27,0,17.0,570.0,14228.0,No,Retired,Married,0,0.0,
P109647,41,Female,South,79,8,Sedan,7851.59,0,22.0,693.0,1272.0,No,Retired,Married,0,0.0,
P109648,54,Male,North,13,10,Sedan,2278.84,0,35.0,819.0,10335.0,Yes,Employed,Single,0,0.0,
P109649,74,Female,East,114,3,Sedan,14658.81,0,57.0,641.0,12627.0,No,Employed,Married,1,54952.96,74.0
P109650,19,Male,East,102,8,Sedan,8979.98,0,1.0,630.0,21547.0,Yes,Employed,Married,1,1891.76,20.0
P109651,49,Male,South,148,5,Sedan,2000.0,1,32.0,662.0,18439.0,No,Unemployed,Married,0,0.0,
P109652,74,Female,East,152,0,SUV,12472.57,0,58.0,806.0,11107.0,No,Employed,Married,0,0.0,
P109653,77,Female,North,233,2,Sedan,11349.45,0,60.0,753.0,12906.0,No,Self-employed,Married,1,46580.52,78.0
P109654,79,Male,West,178,6,Sedan,6570.02,0,60.0,619.0,5187.0,Yes,Employed,Single,1,35095.78,79.0
P109655,41,Female,East,135,8,Truck,9386.91,1,23.0,671.0,100.0,No,Employed,Single,1,61648.63,41.0
P109656,26,Female,West,87,7,Motorcycle,15869.63,0,6.0,715.0,10015.0,Yes,Employed,Married,0,0.0,
P109657,21,Male,South,88,20,Sedan,5713.77,0,3.0,620.0,17016.0,No,Self-employed,Married,1,19263.24,21.0
P109658,34,Male,South,29,12,Motorcycle,9809.77,1,15.0,571.0,12905.0,No,Employed,Married,1,17883.44,34.0
P109659,34,Female,East,133,17,SUV,13738.54,1,13.0,726.0,8255.0,No,Self-employed,Married,1,17940.9,35.0
P109660,70,Male,West,107,18,Sedan,5874.96,0,52.0,686.0,16562.0,No,Employed,Married,1,50794.76,70.0
P109661,67,Male,North,237,8,Truck,19307.7,0,48.0,672.0,20967.0,No,Employed,Single,1,66670.68,67.0
P109662,65,Male,West,163,19,Motorcycle,15442.4,0,45.0,727.0,4555.0,No,Employed,Married,1,46684.06,65.0
P109663,47,Male,East,65,5,SUV,18843.87,0,26.0,570.0,11737.0,Yes,Retired,Married,0,0.0,
P109664,57,Male,West,100,20,Sedan,11908.99,0,36.0,634.0,9336.0,Yes,Self-employed,Married,1,22739.88,58.0
P109665,75,Female,West,115,11,Sedan,18083.73,0,58.0,835.0,12222.0,No,Self-employed,Married,1,40590.8,75.0
P109666,28,Female,South,210,3,Sedan,12514.07,0,7.0,690.0,9719.0,No,Self-employed,Single,0,0.0,
P109667,38,Male,East,198,8,Sedan,10863.38,0,22.0,694.0,25959.0,Yes,Employed,Married,1,27619.05,38.0
P109668,38,Female,West,87,9,Sedan,7488.89,0,20.0,657.0,11403.0,No,Employed,Married,1,31537.04,38.0
P109669,35,Female,East,74,2,SUV,13040.34,0,15.0,521.0,13501.0,No,Unemployed,Married,1,28448.74,36.0
P109670,72,Female,North,135,16,SUV,9322.39,0,54.0,593.0,12838.0,No,Retired,Married,1,44675.37,73.0
P109671,46,Female,East,172,6,SUV,9146.33,0,30.0,714.0,5734.0,Yes,Employed,Married,0,0.0,
P109672,41,Female,North,200,7,Sedan,12550.68,0,25.0,612.0,13018.0,No,Employed,Single,1,23272.29,42.0
P109673,27,Female,East,13,10,Sedan,18966.22,0,11.0,638.0,4640.0,No,Employed,Single,1,30160.28,28.0
P109674,62,Male,East,94,12,Sedan,17260.27,0,42.0,670.0,21016.0,Yes,Employed,Single,1,56976.75,63.0
P109675,34,Male,West,210,2,Motorcycle,15270.69,0,13.0,582.0,16516.0,No,Self-employed,Married,0,0.0,
P109676,35,Female,West,78,18,SUV,11817.0,1,19.0,560.0,9116.0,Yes,Employed,Married,1,16863.19,36.0
P109677,59,Male,North,203,13,Sedan,12333.78,0,,649.0,11165.0,No,Retired,Married,1,36202.82,60.0
P109678,65,Male,North,124,15,Sedan,17845.72,0,44.0,,17131.0,No,Employed,Married,1,48440.58,66.0
P109679,37,Male,South,234,14,Sedan,14013.57,0,21.0,666.0,13364.0,No,Employed,Married,0,0.0,
P109680,54,Female,West,125,1,SUV,2000.0,1,38.0,550.0,3742.0,Yes,Retired,Single,1,40913.9,54.0
P109681,62,Female,North,38,5,SUV,21791.86,0,41.0,613.0,12841.0,No,Self-employed,Single,0,0.0,
P109682,35,Male,West,13,20,Sedan,11875.92,0,15.0,698.0,17427.0,No,Employed,Single,1,45991.61,35.0
P109683,34,Male,East,54,6,Sedan,12207.48,1,16.0,850.0,331.0,Yes,Employed,Single,1,42513.99,34.0
P109684,26,Female,South,106,8,Sedan,12799.08,1,6.0,658.0,12690.0,No,Employed,Married,1,26105.34,27.0
P109685,31,Male,West,44,8,Sedan,12259.77,0,10.0,697.0,7822.0,No,Retired,Married,1,58413.04,31.0
P109686,66,Female,West,225,16,Motorcycle,11195.84,0,46.0,684.0,18337.0,No,Employed,Married,1,34118.13,67.0
P109687,46,Male,West,141,2,Sedan,6009.4,0,30.0,671.0,9735.0,No,Retired,Single,1,43735.1,47.0
P109688,48,Female,West,153,3,Motorcycle,6958.18,0,31.0,698.0,9222.0,Yes,Employed,Single,1,28852.31,48.0
P109689,21,Male,North,24,1,SUV,18858.5,0,0.0,583.0,16139.0,No,Retired,Single,1,34961.4,21.0
P109690,35,Female,North,124,0,Sedan,9118.1,0,17.0,625.0,7512.0,No,Unemployed,Single,0,0.0,
P109691,76,Female,South,29,9,SUV,16419.91,0,58.0,667.0,12419.0,Yes,Employed,Married,1,40516.55,77.0
P109692,37,Male,East,228,2,Sedan,13139.89,0,20.0,582.0,13406.0,Yes,Employed,Single,1,11289.78,38.0
P109693,73,Male,East,198,9,SUV,2733.49,0,55.0,680.0,11030.0,No,Retired,Married,1,64662.47,73.0
P109694,73,Female,South,146,8,Sedan,6959.59,1,52.0,516.0,5481.0,Yes,Self-employed,Single,1,58994.78,73.0
P109695,64,Female,East,92,16,Sedan,8768.99,0,48.0,707.0,7642.0,No,Unemployed,Married,1,55091.94,64.0
P109696,60,Male,North,5,14,SUV,14863.54,0,44.0,639.0,11347.0,No,Self-employed,Married,1,24445.66,60.0
P109697,61,Female,West,146,2,Sedan,10984.54,0,45.0,699.0,2530.0,No,Employed,Single,1,49235.97,61.0
P109698,26,Female,East,191,20,Sedan,14906.33,0,10.0,720.0,12427.0,No,Unemployed,Married,1,27336.42,27.0
P109699,30,Female,West,125,2,Motorcycle,10855.28,0,11.0,749.0,10684.0,No,Unemployed,Married,0,0.0,
P109700,32,Female,West,165,3,Motorcycle,14489.63,0,16.0,669.0,14861.0,No,Employed,Single,0,0.0,
P109701,44,Female,North,71,3,Truck,7734.77,0,25.0,529.0,15248.0,Yes,Self-employed,Single,1,71548.96,45.0
P109702,32,Female,West,183,16,SUV,10030.37,1,11.0,527.0,6388.0,No,Employed,Single,1,33824.93,32.0
P109703,45,Female,East,201,5,Sedan,13241.49,1,27.0,561.0,9403.0,No,Retired,Married,1,34673.8,45.0
P109704,54,Female,North,99,10,Sedan,10805.98,0,36.0,700.0,7361.0,No,Employed,Married,0,0.0,
P109705,72,Female,South,12,11,Motorcycle,12107.86,0,53.0,551.0,9368.0,Yes,Self-employed,Single,1,44583.29,73.0
P109706,36,Male,North,52,6,Truck,12177.21,0,18.0,634.0,10740.0,No,Employed,Single,1,63062.93,37.0
P109707,43,Male,East,185,12,Sedan,15127.82,0,23.0,620.0,17599.0,No,Employed,Married,1,13101.28,43.0
P109708,69,Male,North,46,5,Truck,12179.0,0,52.0,675.0,9020.0,No,Employed,Single,1,65468.26,70.0
P109709,43,Female,East,104,2,Motorcycle,11547.43,0,23.0,700.0,16433.0,No,Employed,Single,1,19978.05,44.0
P109710,42,Female,East,44,20,SUV,13318.35,0,23.0,657.0,13301.0,No,Employed,Married,1,36079.62,43.0
P109711,43,Male,North,231,13,Motorcycle,14140.85,0,26.0,706.0,18929.0,Yes,Employed,Married,1,18205.99,43.0
P109712,43,Female,East,152,13,Sedan,12478.63,0,22.0,573.0,10233.0,No,Employed,Married,1,21589.03,43.0
P109713,63,Male,South,9,9,SUV,7605.14,0,44.0,721.0,7933.0,No,Employed,Married,1,43084.08,63.0
P109714,45,Male,East,140,4,SUV,15305.95,0,29.0,659.0,12720.0,No,Self-employed,Married,1,31564.06,45.0
P109715,66,Female,South,100,1,SUV,14563.84,0,49.0,703.0,3964.0,Yes,Employed,Single,0,0.0,
P109716,35,Male,South,229,5,Motorcycle,10681.37,0,16.0,614.0,12788.0,Yes,Employed,Married,1,19483.53,35.0
P109717,49,Male,East,137,10,Truck,14099.63,0,33.0,506.0,14829.0,No,Unemployed,Single,1,57109.45,50.0
P109718,70,Female,West,103,17,Sedan,19613.78,2,52.0,697.0,17492.0,No,Employed,Married,1,41490.86,71.0
P109719,20,Male,South,110,20,Sedan,10936.6,0,1.0,640.0,14030.0,Yes,Employed,Married,1,13310.33,21.0
P109720,19,Female,South,116,10,SUV,11839.34,0,0.0,734.0,11286.0,Yes,Employed,Single,0,0.0,
P109721,50,Male,North,22,14,Sedan,13052.26,1,,680.0,21705.0,No,Employed,Married,1,37761.65,51.0
P109722,59,Female,South,145,2,Sedan,23683.92,0,41.0,850.0,11953.0,No,Unemployed,Single,0,0.0,
P109723,36,Male,South,161,1,SUV,12732.29,0,17.0,739.0,6707.0,No,Employed,Single,1,23325.26,37.0
P109724,34,Male,South,175,6,SUV,9438.68,0,15.0,633.0,11828.0,No,Employed,Married,1,33523.58,34.0
P109725,61,Female,South,88,4,Truck,6815.11,0,43.0,539.0,5279.0,No,Employed,Single,1,60430.74,62.0
P109726,50,Female,West,143,20,Sedan,10622.38,1,29.0,589.0,5831.0,No,Employed,Single,1,38862.71,50.0
P109727,29,Female,South,221,12,Sedan,11812.18,0,8.0,584.0,13208.0,No,Self-employed,Single,1,35202.74,30.0
P109728,66,Male,East,224,7,Sedan,14431.34,0,50.0,614.0,5371.0,No,Self-employed,Married,1,46795.38,66.0
P109729,73,Male,West,33,8,SUV,12065.22,0,56.0,641.0,8917.0,No,Employed,Single,1,44158.37,74.0
P109730,80,Female,South,221,7,Truck,12238.64,0,59.0,672.0,6157.0,No,Employed,Married,1,73172.82,80.0
P109731,20,Male,East,15,9,Sedan,12766.26,0,4.0,746.0,12701.0,No,Retired,Married,0,0.0,
P109732,60,Male,East,27,1,Sedan,12630.32,0,43.0,589.0,8441.0,No,Employed,Single,1,52198.4,60.0
P109733,66,Female,West,226,9,Sedan,16890.85,0,48.0,553.0,14661.0,Yes,Employed,Married,1,33841.36,66.0
P109734,72,Male,West,189,10,Truck,8234.94,0,56.0,708.0,14257.0,No,Self-employed,Single,1,84631.57,73.0
P109735,43,Male,East,196,10,Sedan,19519.9,1,22.0,743.0,5478.0,No,Employed,Married,0,0.0,
P109736,52,Male,West,112,4,Sedan,17461.12,0,32.0,616.0,16604.0,No,Employed,Single,1,41406.15,53.0
P109737,25,Female,West,82,13,Sedan,16065.12,0,5.0,723.0,11142.0,No,Employed,Single,1,30482.43,26.0
P109738,69,Male,North,213,2,Truck,8625.25,0,50.0,704.0,5878.0,No,Retired,Single,1,76298.86,69.0
P109739,53,Female,West,48,19,Sedan,11421.88,0,37.0,530.0,13865.0,Yes,Retired,Married,1,8779.28,53.0
P109740,70,Male,North,8,1,Sedan,9068.41,0,49.0,605.0,20803.0,No,Employed,Married,1,47621.21,70.0
P109741,71,Female,West,134,17,Sedan,8595.55,0,52.0,617.0,11018.0,Yes,Employed,Married,0,0.0,
P109742,24,Male,West,191,0,Sedan,10889.06,0,3.0,789.0,3759.0,Yes,Employed,Single,0,0.0,
P109743,63,Male,East,118,0,SUV,11449.79,0,47.0,686.0,16614.0,No,Unemployed,Married,1,42814.78,64.0
P109744,63,Female,North,84,16,Sedan,10546.41,0,46.0,615.0,19877.0,No,Employed,Married,1,49159.03,63.0
P109745,53,Female,West,2,5,SUV,12120.65,0,36.0,601.0,6599.0,No,Employed,Married,0,0.0,
P109746,33,Female,South,237,12,Motorcycle,15312.78,0,15.0,540.0,8021.0,No,Self-employed,Married,0,0.0,
P109747,41,Female,West,150,20,Truck,15053.43,1,21.0,725.0,12177.0,No,Unemployed,Married,1,39319.32,42.0
P109748,78,Male,East,118,20,Sedan,13524.09,0,58.0,678.0,2330.0,Yes,Employed,Married,1,39358.43,79.0
P109749,71,Male,East,21,0,Sedan,11675.31,0,53.0,693.0,22408.0,No,Employed,Married,1,34207.73,72.0
P109750,79,Male,East,134,5,Truck,10423.36,0,60.0,560.0,11746.0,No,Unemployed,Single,1,79620.72,80.0
P109751,18,Female,North,123,7,SUV,13178.68,0,0.0,702.0,12206.0,No,Employed,Married,1,38673.92,19.0
P109752,66,Male,North,96,12,Motorcycle,15943.26,0,45.0,633.0,13787.0,No,Self-employed,Married,1,48022.59,66.0
P109753,42,Female,North,198,1,Motorcycle,17242.04,0,24.0,599.0,10709.0,Yes,Employed,Married,1,27642.05,42.0
P109754,27,Male,South,13,7,SUV,6945.22,0,11.0,686.0,9423.0,No,Employed,Single,1,28102.57,28.0
P109755,71,Female,North,1,0,Sedan,11674.67,0,53.0,566.0,7293.0,No,Employed,Single,1,48219.93,71.0
P109756,33,Male,East,150,12,Sedan,8447.83,0,14.0,663.0,6109.0,Yes,Employed,Married,1,44489.52,34.0
P109757,33,Male,North,117,0,Truck,6148.92,0,15.0,631.0,14032.0,No,Self-employed,Single,1,62162.43,34.0
P109758,75,Female,North,152,9,SUV,16594.2,0,59.0,725.0,18763.0,No,Unemployed,Married,1,54183.08,75.0
P109759,25,Male,West,64,4,SUV,17002.16,1,5.0,712.0,16750.0,Yes,Unemployed,Married,1,32541.51,26.0
P109760,46,Female,North,169,19,SUV,11213.78,0,26.0,656.0,10554.0,Yes,Employed,Married,0,0.0,
P109761,56,Female,West,222,12,SUV,10162.79,0,36.0,670.0,11037.0,Yes,Retired,Married,1,45813.98,57.0
P109762,45,Female,North,150,4,SUV,10492.31,0,29.0,692.0,20091.0,No,Employed,Married,1,18969.08,45.0
P109763,23,Female,West,61,9,Sedan,4948.65,0,5.0,649.0,8006.0,No,Employed,Single,0,0.0,
P109764,33,Female,East,108,2,SUV,16366.91,0,16.0,593.0,3658.0,No,Unemployed,Single,1,22386.68,34.0
P109765,37,Female,North,12,1,Sedan,10074.77,0,17.0,616.0,13257.0,No,Employed,Married,1,23563.51,38.0
P109766,33,Male,East,90,1,SUV,11081.52,0,13.0,565.0,16263.0,No,Employed,Single,0,0.0,
P109767,24,Male,North,132,4,Sedan,13195.69,0,7.0,715.0,100.0,No,Unemployed,Married,1,28138.56,24.0
P109768,58,Female,South,83,3,SUV,3817.54,0,40.0,678.0,13991.0,No,Employed,Married,1,36094.0,59.0
P109769,31,Female,South,208,1,Motorcycle,12069.69,1,11.0,620.0,6358.0,Yes,Employed,Married,0,0.0,
P109770,60,Male,East,128,20,SUV,12524.91,0,42.0,599.0,4907.0,No,Retired,Married,1,37375.44,60.0
P109771,43,Male,East,140,8,Sedan,9781.13,0,24.0,667.0,10554.0,No,Employed,Single,1,22012.01,44.0
P109772,43,Female,South,33,8,Sedan,20514.94,0,26.0,551.0,6226.0,Yes,Employed,Married,1,37002.87,43.0
P109773,31,Male,South,149,8,Sedan,7162.02,0,15.0,575.0,3150.0,No,Unemployed,Single,0,0.0,
P109774,24,Female,West,128,3,Motorcycle,13904.2,0,6.0,649.0,12541.0,No,Unemployed,Married,1,34460.29,24.0
P109775,50,Female,North,100,7,SUV,7868.26,0,33.0,821.0,11778.0,No,Self-employed,Single,0,0.0,
P109776,43,Male,South,201,17,Sedan,13095.0,1,26.0,682.0,3410.0,No,Self-employed,Married,0,0.0,
P109777,74,Female,East,231,8,Sedan,7581.15,1,57.0,663.0,4965.0,No,Unemployed,Married,1,45239.69,75.0
P109778,62,Male,East,106,2,Truck,15756.53,0,41.0,568.0,14325.0,No,Self-employed,Single,1,99835.26,63.0
P109779,37,Female,South,237,5,Sedan,13393.38,0,21.0,585.0,14642.0,No,Retired,Single,1,23527.83,37.0
P109780,80,Male,East,72,18,Sedan,5466.39,0,59.0,745.0,100.0,No,Employed,Married,1,61386.59,81.0
P109781,20,Male,North,212,4,Sedan,12563.03,0,0.0,618.0,5682.0,No,Employed,Married,0,0.0,
P109782,69,Female,West,74,16,Sedan,9914.86,1,50.0,655.0,11587.0,No,Employed,Married,1,52077.7,70.0
P109783,21,Male,North,96,18,Sedan,11368.41,0,1.0,691.0,14116.0,No,Employed,Single,1,32335.58,22.0
P109784,78,Male,West,92,2,SUV,5327.45,0,60.0,621.0,14054.0,Yes,Unemployed,Married,1,29450.43,78.0
P109785,43,Male,West,74,7,Sedan,17591.57,0,26.0,614.0,15015.0,No,Employed,Married,0,0.0,
P109786,28,Male,South,72,8,Sedan,8153.45,0,8.0,529.0,8398.0,Yes,Self-employed,Married,1,38913.57,29.0
P109787,19,Male,East,180,7,Sedan,11047.08,1,3.0,565.0,12889.0,No,Employed,Married,1,24611.49,20.0
P109788,31,Male,West,175,13,SUV,8471.66,1,15.0,691.0,10031.0,No,Employed,Married,1,40234.76,31.0
P109789,61,Female,South,225,9,Sedan,11000.37,0,40.0,619.0,9198.0,No,Employed,Single,1,44948.17,61.0
P109790,47,Female,East,59,16,SUV,11549.95,0,26.0,697.0,4442.0,Yes,Retired,Married,0,0.0,
P109791,66,Male,East,175,2,Sedan,11660.28,0,47.0,539.0,13487.0,No,Employed,Married,1,45988.5,66.0
